heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
blnm_monotona_randomizada,75,50,7,0.1543,1143,147,0.9
blnm_monotona_randomizada,75,50,8,3.8945,3062,122,0.1
blnm_monotona_randomizada,75,50,8,1.6969,1563,120,0.2
blnm_monotona_randomizada,75,50,8,1.7689,1751,101,0.3
blnm_monotona_randomizada,75,50,8,2.1973,2572,120,0.4
blnm_monotona_randomizada,75,50,8,1.0485,1354,146,0.5
blnm_monotona_randomizada,75,50,8,1.0617,1836,137,0.6
blnm_monotona_randomizada,75,50,8,0.6599,1359,148,0.7
blnm_monotona_randomizada,75,50,8,0.7383,2776,152,0.8
blnm_monotona_randomizada,75,50,8,0.1364,1141,174,0.9
blnm_monotona_randomizada,75,50,9,4.2227,2898,128,0.1
blnm_monotona_randomizada,75,50,9,3.4685,2741,104,0.2
blnm_monotona_randomizada,75,50,9,1.4780,1408,123,0.3
blnm_monotona_randomizada,75,50,9,1.0045,1228,127,0.4
blnm_monotona_randomizada,75,50,9,1.0137,1480,134,0.5
blnm_monotona_randomizada,75,50,9,1.6162,2502,135,0.6
blnm_monotona_randomizada,75,50,9,0.6063,1309,142,0.7
blnm_monotona_randomizada,75,50,9,0.3469,1090,163,0.8
blnm_monotona_randomizada,75,50,9,0.4104,2255,164,0.9
blnm_monotona_randomizada,75,50,10,5.3454,3857,99,0.1
blnm_monotona_randomizada,75,50,10,2.2427,1888,99,0.2
blnm_monotona_randomizada,75,50,10,1.2298,1239,99,0.3
blnm_monotona_randomizada,75,50,10,1.2962,1418,104,0.4
blnm_monotona_randomizada,75,50,10,1.0426,1380,105,0.5
blnm_monotona_randomizada,75,50,10,1.4224,2678,104,0.6
blnm_monotona_randomizada,75,50,10,0.9113,2144,117,0.7
blnm_monotona_randomizada,75,50,10,0.5519,1797,132,0.8
blnm_monotona_randomizada,75,50,10,0.1620,1251,145,0.9
blnm_monotona_randomizada,100,50,1,4.9194,4495,127,0.1
blnm_monotona_randomizada,100,50,1,2.7466,3577,128,0.2
blnm_monotona_randomizada,100,50,1,1.3867,1939,133,0.3
blnm_monotona_randomizada,100,50,1,1.6141,2541,143,0.4
blnm_monotona_randomizada,100,50,1,1.0937,2057,148,0.5
blnm_monotona_randomizada,100,50,1,1.0433,2549,153,0.6
blnm_monotona_randomizada,100,50,1,0.3506,1173,163,0.7
blnm_monotona_randomizada,100,50,1,0.2326,1172,184,0.8
blnm_monotona_randomizada,100,50,1,0.1434,1216,191,0.9
blnm_monotona_randomizada,100,50,2,1.7786,1920,144,0.1
blnm_monotona_randomizada,100,50,2,2.9307,3534,125,0.2
blnm_monotona_randomizada,100,50,2,2.1098,2936,122,0.3
blnm_monotona_randomizada,100,50,2,1.0474,1692,141,0.4
blnm_monotona_randomizada,100,50,2,1.4234,2733,144,0.5
blnm_monotona_randomizada,100,50,2,0.6448,1535,143,0.6
blnm_monotona_randomizada,100,50,2,0.3401,1094,151,0.7
blnm_monotona_randomizada,100,50,2,0.2901,1309,175,0.8
blnm_monotona_randomizada,100,50,2,0.2328,2118,182,0.9
blnm_monotona_randomizada,100,50,3,9.6646,7557,128,0.1
blnm_monotona_randomizada,100,50,3,3.4549,2171,130,0.2
blnm_monotona_randomizada,100,50,3,1.8695,1172,166,0.3
blnm_monotona_randomizada,100,50,3,2.2900,1828,137,0.4
blnm_monotona_randomizada,100,50,3,2.5622,2666,161,0.5
blnm_monotona_randomizada,100,50,3,1.9100,2188,163,0.6
blnm_monotona_randomizada,100,50,3,0.8685,1221,175,0.7
blnm_monotona_randomizada,100,50,3,1.1194,2585,182,0.8
blnm_monotona_randomizada,100,50,3,0.4750,2323,189,0.9
blnm_monotona_randomizada,100,50,4,7.4533,3796,141,0.1
blnm_monotona_randomizada,100,50,4,4.6455,2651,144,0.2
blnm_monotona_randomizada,100,50,4,4.5969,2996,143,0.3
blnm_monotona_randomizada,100,50,4,1.7921,1346,158,0.4
blnm_monotona_randomizada,100,50,4,1.7671,1740,150,0.5
blnm_monotona_randomizada,100,50,4,2.3764,2717,154,0.6
blnm_monotona_randomizada,100,50,4,1.4018,2141,162,0.7
blnm_monotona_randomizada,100,50,4,0.4709,1106,182,0.8
blnm_monotona_randomizada,100,50,4,0.2245,1050,224,0.9
blnm_monotona_randomizada,100,50,5,7.9622,4545,112,0.1
blnm_monotona_randomizada,100,50,5,2.8507,1980,143,0.2
blnm_monotona_randomizada,100,50,5,1.9025,1471,134,0.3
blnm_monotona_randomizada,100,50,5,2.5346,2291,139,0.4
blnm_monotona_randomizada,100,50,5,1.1678,1291,146,0.5
blnm_monotona_randomizada,100,50,5,1.2014,1545,143,0.6
blnm_monotona_randomizada,100,50,5,0.6435,1188,162,0.7
blnm_monotona_randomizada,100,50,5,0.7976,2093,166,0.8
blnm_monotona_randomizada,100,50,5,0.2164,1088,193,0.9
blnm_monotona_randomizada,100,50,6,5.4415,3226,130,0.1
blnm_monotona_randomizada,100,50,6,4.5522,3074,126,0.2
blnm_monotona_randomizada,100,50,6,2.6656,2054,141,0.3
blnm_monotona_randomizada,100,50,6,1.4910,1358,164,0.4
blnm_monotona_randomizada,100,50,6,2.5290,2735,151,0.5
blnm_monotona_randomizada,100,50,6,2.1991,2746,161,0.6
blnm_monotona_randomizada,100,50,6,1.1397,2191,170,0.7
blnm_monotona_randomizada,100,50,6,0.4435,1242,183,0.8
blnm_monotona_randomizada,100,50,6,0.1964,1110,197,0.9
blnm_monotona_randomizada,100,50,7,3.6369,2810,130,0.1
blnm_monotona_randomizada,100,50,7,7.3377,4989,122,0.2
blnm_monotona_randomizada,100,50,7,1.7111,1385,134,0.3
blnm_monotona_randomizada,100,50,7,1.7373,1521,136,0.4
blnm_monotona_randomizada,100,50,7,2.6401,2796,133,0.5
blnm_monotona_randomizada,100,50,7,1.8804,2549,154,0.6
blnm_monotona_randomizada,100,50,7,1.4508,2232,159,0.7
blnm_monotona_randomizada,100,50,7,1.1154,2408,174,0.8
blnm_monotona_randomizada,100,50,7,0.7166,3122,173,0.9
blnm_monotona_randomizada,100,50,8,6.6687,3800,134,0.1
blnm_monotona_randomizada,100,50,8,4.0960,2740,143,0.2
blnm_monotona_randomizada,100,50,8,4.0352,2853,145,0.3
blnm_monotona_randomizada,100,50,8,2.6964,1894,160,0.4
blnm_monotona_randomizada,100,50,8,2.2924,1974,155,0.5
blnm_monotona_randomizada,100,50,8,2.4064,2664,159,0.6
blnm_monotona_randomizada,100,50,8,1.2549,1770,176,0.7
blnm_monotona_randomizada,100,50,8,0.5866,1197,198,0.8
blnm_monotona_randomizada,100,50,8,0.4916,2140,185,0.9
blnm_monotona_randomizada,100,50,9,3.8587,1785,151,0.1
blnm_monotona_randomizada,100,50,9,4.0000,2158,132,0.2
blnm_monotona_randomizada,100,50,9,3.3181,2129,127,0.3
blnm_monotona_randomizada,100,50,9,2.3079,1669,135,0.4
blnm_monotona_randomizada,100,50,9,2.4798,2373,149,0.5
blnm_monotona_randomizada,100,50,9,1.4366,1728,136,0.6
blnm_monotona_randomizada,100,50,9,0.7160,1142,162,0.7
blnm_monotona_randomizada,100,50,9,0.6601,1388,165,0.8
blnm_monotona_randomizada,100,50,9,0.4620,2337,192,0.9
blnm_monotona_randomizada,100,50,10,5.4264,2858,124,0.1
blnm_monotona_randomizada,100,50,10,3.4171,2015,140,0.2
blnm_monotona_randomizada,100,50,10,2.2483,1526,151,0.3
blnm_monotona_randomizada,100,50,10,2.9232,2391,143,0.4
blnm_monotona_randomizada,100,50,10,1.3797,1521,149,0.5
blnm_monotona_randomizada,100,50,10,1.4547,2015,160,0.6
blnm_monotona_randomizada,100,50,10,0.6020,1103,157,0.7
blnm_monotona_randomizada,100,50,10,1.0369,2673,176,0.8
blnm_monotona_randomizada,100,50,10,0.6253,3364,183,0.9
